% Model,main_refined.mph
% Version,COMSOL 5.3.1.275
% Date,"Oct 10 2018, 14:52"
% Table,Accumulated Probe Table 2 - 
% period,Time,"Attenuation factor, Attenuation factor",Relative air entry rate,"Average crack Peclet number, Crack Peclet number","TCE in indoor air, TCE in indoor air",TCE emission rate
43200,66970.39636296572,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,67381.52974038268,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,67792.66311779965,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,68203.79649521661,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,68614.92987263357,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,69026.06325005053,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,69394.94844561358,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,69763.83364117664,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,70501.60403230274,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,71239.37442342885,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,71977.14481455495,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,73452.68559680718,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,74928.2263790594,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,76403.76716131163,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,77879.30794356385,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,79354.84872581607,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
